index,video_id,url,title,duration,duration_seconds,views,upload_date,channel
330,s9vQlo2XZF8,https://www.youtube.com/watch?v=s9vQlo2XZF8,Super Bowl Commercial 2024 Kick of Destiny 2 Desert 1080p 1min,1:02,62,64,,ANGEL CITY MOTORCYCLE RENTALS
331,n6TthPII9y4,https://www.youtube.com/watch?v=n6TthPII9y4,Big Redhead Vintage Toys Commercial 1 min. version,1:12,72,323,,TFA1024 - The TF Addict
332,Q8Nih4ZJ6PM,https://www.youtube.com/watch?v=Q8Nih4ZJ6PM,WHERE 1 Minute Commercial,1:06,66,424,,Paul Smith
333,82xdf7CwkPI,https://www.youtube.com/watch?v=82xdf7CwkPI,Anthony & Partners Commercial - 1 Min. Version,1:01,61,27,,Next Level Visual Studios
334,W34x12obGEY,https://www.youtube.com/watch?v=W34x12obGEY,Nature Safe Ag Video  -  Commercial - 1 minute,1:14,74,144,,Nature Safe Fertilizers
335,44V2RJ2oi60,https://www.youtube.com/watch?v=44V2RJ2oi60,VIT University - 1Min Ad Film,1:13,73,76708,,SGN ENTERTAINMENT
336,wI3r5dO9DYg,https://www.youtube.com/watch?v=wI3r5dO9DYg,Bellezea - TV Commercial (1 Min) - By SGN Entertainment - Ad Film Makers in Bangalore,1:11,71,199,,SGN Entertainment (P) Ltd
337,7ansLuV6IaQ,https://www.youtube.com/watch?v=7ansLuV6IaQ,Bendigo Water World 1 Minute Commercial,1:01,61,2731,,bendigowaterworld
338,oTkF3HoeWSs,https://www.youtube.com/watch?v=oTkF3HoeWSs,1 Minute Commercial Demo,0:58,58,269,,Victoria Swilley
339,ospZCtskyVo,https://www.youtube.com/watch?v=ospZCtskyVo,1984 Mercury Topaz commercial  -1 min,1:01,61,1042,,Classic Cars Today Online
340,A63t0xyTPm4,https://www.youtube.com/watch?v=A63t0xyTPm4,Commercial 1 min HD 720p,1:01,61,10,,Richard Parmenter
341,_dlqhofV9W4,https://www.youtube.com/watch?v=_dlqhofV9W4,IMC 1 MINUTE COMMERCIAL,1:02,62,559,,International Marketplace Coalition
342,LFxSWp-7hns,https://www.youtube.com/watch?v=LFxSWp-7hns,Benefis - Recruitment Commercial - 1 min.,1:01,61,44,,Kinetic Marketing & Creative
343,5Od5zFtlnoA,https://www.youtube.com/watch?v=5Od5zFtlnoA,1-minute Wilson Football Commercial,1:01,61,618,,Justin Leonard
344,OAkOF4tgluc,https://www.youtube.com/watch?v=OAkOF4tgluc,Commercial (1 Min Version),0:59,59,43,,Charliefish
345,o9x_wao-ERM,https://www.youtube.com/watch?v=o9x_wao-ERM,BIT CORE   Commercial 1 min 2,1:01,61,44,,edmond Wang
346,gkyVPm6d4V0,https://www.youtube.com/watch?v=gkyVPm6d4V0,Terry Barnes California Clothing Commercial (1 Min Version),1:01,61,319,,SureShotMedia Gunny
347,OHRVQ5d_5Nw,https://www.youtube.com/watch?v=OHRVQ5d_5Nw,Total Gym Chuck Norris Commercial 1 Min 2012,1:00,60,271,,Sam Man2000
348,Ru1rGmjXWjs,https://www.youtube.com/watch?v=Ru1rGmjXWjs,Savor the Summer with Thumann’s | Family Commercial (1-Minute Version),1:03,63,56,,Thumann's
349,e_5dD54adCI,https://www.youtube.com/watch?v=e_5dD54adCI,Nike TV Commercial (1min),1:09,69,700,,Sylvia Lin
350,mLnY5K8RQxo,https://www.youtube.com/watch?v=mLnY5K8RQxo,Instax Commercial 1 minute,1:01,61,103,,G G
351,5HmMp7rAsrU,https://www.youtube.com/watch?v=5HmMp7rAsrU,Cayfilm 1 minute commercial,1:01,61,249,,Cathy Church's Photo Centre
352,nBJtALYrLQA,https://www.youtube.com/watch?v=nBJtALYrLQA,KCF WEB COMMERCIAL   1 MIN,1:00,60,18,,Kim Claxton
353,kE5Dij3ngUw,https://www.youtube.com/watch?v=kE5Dij3ngUw,Drury University Campus eXchange (CX) Commercial- 1 min.,1:01,61,59,,Harrison Carr
354,YoBdiEz5OMQ,https://www.youtube.com/watch?v=YoBdiEz5OMQ,Cakes n Cats Commercial 1 min,1:01,61,32,,july1962
355,xdBZV10MX4g,https://www.youtube.com/watch?v=xdBZV10MX4g,NBA Spotlight Amazing Scene Commercial 1 Minute,0:59,59,134,,Max&RubyFan
356,4fhquYk9LKU,https://www.youtube.com/watch?v=4fhquYk9LKU,Kate Hudson - Almay I-Color Commercial 1 Min,0:58,58,223,,Fashion Icon
357,-hAO96w0xYM,https://www.youtube.com/watch?v=-hAO96w0xYM,SpermCheck 1 minute commercial,1:01,61,3673,,SpermCheck Fertility
358,PDiS4W6NT6A,https://www.youtube.com/watch?v=PDiS4W6NT6A,1 Min Photo Booth Commercial,0:59,59,25,,Epic Events DMV
359,W73LP6r42Eg,https://www.youtube.com/watch?v=W73LP6r42Eg,RGCPD Commercial - 1 minute,1:00,60,61,,Wineskins Entertainment
360,6akGWKksDWE,https://www.youtube.com/watch?v=6akGWKksDWE,Metal Lube Idea Commercial 1 Minute,1:01,61,355,,Space Coast Media Group
361,G1QahOBQezA,https://www.youtube.com/watch?v=G1QahOBQezA,Mock Lush Commercial - 1-Minute Film Assignment,1:01,61,91,,Jessie Thompson
362,onYMcxpSbjQ,https://www.youtube.com/watch?v=onYMcxpSbjQ,Sony Viao RZ Desktop Computer Commercial 1 Min (2002),1:01,61,274,,Nevalster
363,_DlcyTcW2G0,https://www.youtube.com/watch?v=_DlcyTcW2G0,JRK AD 1 Min,1:16,76,3,,Panindiamedia
364,NEQ3rOxZ4YQ,https://www.youtube.com/watch?v=NEQ3rOxZ4YQ,Waterloo Commercial 1 Min Cut | By Des Lee,0:58,58,18,,Des Lee
365,o9a7hLcBKPw,https://www.youtube.com/watch?v=o9a7hLcBKPw,June Griffin Garcia Commercial Reel   1 Minute HD,0:59,59,710,,June Griffin Garcia
366,MisSE3ZhEXA,https://www.youtube.com/watch?v=MisSE3ZhEXA,1MIN VIDEO AD,1:01,61,84,,Maine Magadia
367,CzsXCBi2g-I,https://www.youtube.com/watch?v=CzsXCBi2g-I,2021 Beech Commercial 1 min,1:08,68,23,,Premier Images
368,wDxTIdJb9uc,https://www.youtube.com/watch?v=wDxTIdJb9uc,BrellaShade Official Commercial - 1 min length,1:01,61,3109,,Allstar Innovations
369,moeap7CJk_I,https://www.youtube.com/watch?v=moeap7CJk_I,Commercial 1 minute,0:47,47,13,,helsliao
370,JHbxblSRd1E,https://www.youtube.com/watch?v=JHbxblSRd1E,thermostat genius v4 commercial 1 min.mov gas,1:04,64,44,,raaa100
371,tR2AWMagTXM,https://www.youtube.com/watch?v=tR2AWMagTXM,New Studio Location Commercial - 1 minute,1:02,62,281,,Serenity Yoga
372,tmEP2YMSSMo,https://www.youtube.com/watch?v=tmEP2YMSSMo,SPARQ Training Commercial 1 min.,1:01,61,89,,SPARQtrainer
373,7GCqpZEQuQo,https://www.youtube.com/watch?v=7GCqpZEQuQo,Political Genius 1 Minute Commercial,1:01,61,48,,Tagd Design Studio
374,NC2kZW3FAR4,https://www.youtube.com/watch?v=NC2kZW3FAR4,Bruce Carter Commercial 1 Minute,1:22,82,27,,Bruce Carter
375,2_LzGzWMYqc,https://www.youtube.com/watch?v=2_LzGzWMYqc,BACH INCENSE Commercial   1 Min Spot,1:03,63,215,,RedPalm Video
376,IgimakU8syM,https://www.youtube.com/watch?v=IgimakU8syM,Polar Bear windows TV commercial - standard version 1 min.,1:01,61,177,,Paul Dudbridge
377,v7YxZ-zSpRg,https://www.youtube.com/watch?v=v7YxZ-zSpRg,The Boogie Down Grind Cafe Commercial (1 min)- Jashira Nieves,1:02,62,139,,JashiraNievesCinema
378,SmeH5NO3J6E,https://www.youtube.com/watch?v=SmeH5NO3J6E,Bethesda Family Services Foundation Commercial (1 min),1:02,62,403,,BethesdaFamily
379,suNzVie7PhM,https://www.youtube.com/watch?v=suNzVie7PhM,Sole Addiction TV Commercial 1 min,1:01,61,3795,,Sole Addiction
380,eI9H3gBqS0c,https://www.youtube.com/watch?v=eI9H3gBqS0c,commercial   1 minute   11 8 2021,1:01,61,30,,Sylvia Hood
381,vtqhjgQTQxo,https://www.youtube.com/watch?v=vtqhjgQTQxo,House of Waterford Crystal Commercial 1 Minute,1:05,65,17,,LP Creative
382,o--EFZAUbaY,https://www.youtube.com/watch?v=o--EFZAUbaY,LINE HOTEL - 1MIN COMMERCIAL,1:03,63,21,,Pattern Behavior Creative Agency
383,OakpevZXLvo,https://www.youtube.com/watch?v=OakpevZXLvo,Doritos commercial: Murder Mystery (1 min ver),1:01,61,276,,BebeeFilms
384,R_nuNBStc3I,https://www.youtube.com/watch?v=R_nuNBStc3I,Enzymedica 1 min commercial,1:20,80,1557,,tombohager
385,256I3sH_7fM,https://www.youtube.com/watch?v=256I3sH_7fM,pablos pizza 1 min commercial,1:02,62,116,,Derek Rudd
386,WqvV6PGcnkI,https://www.youtube.com/watch?v=WqvV6PGcnkI,[CYNICAL_MASS]: M2K2 Promo Commercial (1 Minute Spot),1:01,61,17141,,BloodDrunkStudios
387,r2O89PS_o7Q,https://www.youtube.com/watch?v=r2O89PS_o7Q,Maine Recycles Commercial 1 Minute,1:01,61,144,,brainfryer
388,6MhJyA9KdBQ,https://www.youtube.com/watch?v=6MhJyA9KdBQ,Laura Hartley Split Screen Commercial - 1 minute clip,1:00,60,214,,Laura Hartley
389,wSz82iMTs5I,https://www.youtube.com/watch?v=wSz82iMTs5I,Choice Comfort Commercial 1min,1:01,61,146,,BusinessDesignGuys
390,yAoe8aNP5LM,https://www.youtube.com/watch?v=yAoe8aNP5LM,H2O Clean Up Commercial 1 Min Feb 2025,1:15,75,14,,Business Manager System
391,nJOy0IQkFfU,https://www.youtube.com/watch?v=nJOy0IQkFfU,[CYNICAL_MASS]: R2K2 Promo Commercial (1 Minute Spot),1:10,70,1227,,BloodDrunkStudios
392,nObq-aCIwhY,https://www.youtube.com/watch?v=nObq-aCIwhY,June Griffin Garcia 1-minute Commercial Reel 2013,1:01,61,595,,June Griffin Garcia
393,OKTrZ0-AAJw,https://www.youtube.com/watch?v=OKTrZ0-AAJw,VJ Chair Commercial 1 min,1:03,63,45,,NODEARTS
394,9o9lHEecKCU,https://www.youtube.com/watch?v=9o9lHEecKCU,"PROJECT COMMERCIAL ADVERTISEMENT | 1 MINUTE - PROJECT KO, SHOW KO",1:01,61,176,,Rangela Palad
395,4Vvg7V4Ki3s,https://www.youtube.com/watch?v=4Vvg7V4Ki3s,Smoothie B roll | Smoothie Bowl | 1 min Smoothie | Easy Smoothie | Commercial | Filmmaking,0:53,53,253,,The23Films
396,DsbBWJhQwRs,https://www.youtube.com/watch?v=DsbBWJhQwRs,Commercial for brands in 1 minute on your phone #ad #shorts,0:35,35,429,,NAJ Mentor
397,ONx5BsJaTgo,https://www.youtube.com/watch?v=ONx5BsJaTgo,What Goes Into a 1-Minute Ad? 🎥 #shorts,0:50,50,123,,Vastvik Films
398,Byyl-GqiYUo,https://www.youtube.com/watch?v=Byyl-GqiYUo,Meg Wittman Commercial Reel - 1 Min,1:01,61,81,,Meg Wittman
399,UjJ4mTN8MME,https://www.youtube.com/watch?v=UjJ4mTN8MME,Carter Law Commercial - 1 Min. Version,1:01,61,10,,Next Level Visual Studios
400,6vFncd5Mb4c,https://www.youtube.com/watch?v=6vFncd5Mb4c,1 min ad,1:00,60,308,,Rebel Strength and Fitness LLC
401,6EHksWKEiuk,https://www.youtube.com/watch?v=6EHksWKEiuk,Handy Andy Commercial 1 Min (1960),1:01,61,423,,Nevalster
402,Cifw6PzZ0qU,https://www.youtube.com/watch?v=Cifw6PzZ0qU,1 minute commercial,1:01,61,17,,Cork Beatz
403,UjlzGOwq4nM,https://www.youtube.com/watch?v=UjlzGOwq4nM,Expressions Landscaping Commercial (1 Minute Version),0:59,59,81,,Charles Clarke
404,gaVi1Rkq87Y,https://www.youtube.com/watch?v=gaVi1Rkq87Y,Decorating Kit Commercial   1 minute,0:57,57,27,,DMF Films
405,fF16MM2bAdc,https://www.youtube.com/watch?v=fF16MM2bAdc,Competition Commercial (1 min),1:06,66,100,,TUChallengeX
406,npEAoQdqQMw,https://www.youtube.com/watch?v=npEAoQdqQMw,Ultrafast Commercial Kitchen Installation 1 min,1:17,77,189,,The National Flooring Company Ltd
407,rRL5kUhIt5Q,https://www.youtube.com/watch?v=rRL5kUhIt5Q,Commercial 1 Minute Free Shopping,0:39,39,494,,Do it Center Aruba TV
408,jdKAQO2socI,https://www.youtube.com/watch?v=jdKAQO2socI,Raleigh Playthrough Promotional Commercial 1 min,1:05,65,67,,DogStreet Entertainment Studios
409,5mZLuvo255w,https://www.youtube.com/watch?v=5mZLuvo255w,Discover West Haven - 1 Min Commercial,0:53,53,6,,Garrett Uhde
410,vhjqjO5c-YQ,https://www.youtube.com/watch?v=vhjqjO5c-YQ,Alexander's of Northville 1 Minute Commercial,1:01,61,884,,Lancekawas
411,SBvZ_Lye0v0,https://www.youtube.com/watch?v=SBvZ_Lye0v0,Heather & Moe Commercial [1 min],1:05,65,86,,Frank Rubini
412,kVPf4GWzMYg,https://www.youtube.com/watch?v=kVPf4GWzMYg,Solar Energy 1 Minute Commercial Sample Demo,1:04,64,73,,Sonic Verses
413,NkioMBjUddY,https://www.youtube.com/watch?v=NkioMBjUddY,1 minute Commercial Project by Tuan,1:01,61,239,,InterCoast Multimedia
414,jYMwDAlO2uM,https://www.youtube.com/watch?v=jYMwDAlO2uM,360 Commercial   1 minute,1:00,60,13,,Top Shelf Athletics
415,zWsbJbU4Y1E,https://www.youtube.com/watch?v=zWsbJbU4Y1E,Drama Kids Commercial - 1 Min Version,1:16,76,43,,Next Level Visual Studios
416,821ZMXUKAsc,https://www.youtube.com/watch?v=821ZMXUKAsc,Quince 1 min ad,1:00,60,73,,Robert Hoskins
417,Vr1tuEEuPmA,https://www.youtube.com/watch?v=Vr1tuEEuPmA,Jesse James Commercial 1min,1:24,84,1511,,EAST HILL MEDIA
418,z1RhY_Cng2c,https://www.youtube.com/watch?v=z1RhY_Cng2c,CONTROL+F Commercial (1-min ver.),1:01,61,53,,Ray Yue
419,RFjw1dcKq5w,https://www.youtube.com/watch?v=RFjw1dcKq5w,"Melanie Haynes Commercial Demo, 1 minute",1:00,60,99,,Female Voice Talent Melanie Haynes
420,ok_lZLqn_ds,https://www.youtube.com/watch?v=ok_lZLqn_ds,1 minute commercial,0:56,56,8,,Kendall Martin
421,AhhRu9wjbT8,https://www.youtube.com/watch?v=AhhRu9wjbT8,PAC 1 Min Commercial,1:01,61,23,,Amanda Sloan
422,xEQ4pvD38vc,https://www.youtube.com/watch?v=xEQ4pvD38vc,Bridesmaids Commercial 1 Min Wide,1:01,61,166,,Always & Forever
423,iA5N4HYQGNw,https://www.youtube.com/watch?v=iA5N4HYQGNw,HDTV Plasma  LCD TV Commercial Advertisement (1 Min),0:59,59,2787,,MackieMcCabe
424,uCC4FrzI7Tg,https://www.youtube.com/watch?v=uCC4FrzI7Tg,1 minute commercial ,1:07,67,141,,Jimi Martin
425,Kn33XlrYvLc,https://www.youtube.com/watch?v=Kn33XlrYvLc,ITF TV COMMERCIAL 1 MINUTE,1:01,61,20,,Jacquie Hadnot
426,ZZmZMlej5-0,https://www.youtube.com/watch?v=ZZmZMlej5-0,Elements  1-minute video ad,0:58,58,54,,quennie rata
427,iZ7GgVovMk0,https://www.youtube.com/watch?v=iZ7GgVovMk0,"Godson Entertainment- ""1 Minute Commercial Reel""",0:50,50,398,,Godson Entertainment: Tony James Filmmaker 
428,QQQSAVCqiiQ,https://www.youtube.com/watch?v=QQQSAVCqiiQ,Toyota commercial under 1 min,1:00,60,157,,liviu rain
429,pQoK6VLY4ck,https://www.youtube.com/watch?v=pQoK6VLY4ck,"Commercial 1 minute ""motion graphic""",1:01,61,363,,zahraa hussain
430,iHPFUD7puPA,https://www.youtube.com/watch?v=iHPFUD7puPA,VTN Commercial (1 Min),1:01,61,552,,Mel Bond
431,8TdrciNgUZw,https://www.youtube.com/watch?v=8TdrciNgUZw,TPRS Books commercial   1 minute,0:58,58,158,,TPRS Books
432,Ue5iKciIpMo,https://www.youtube.com/watch?v=Ue5iKciIpMo,Milos's Collectables Commercial (1 Minute),1:03,63,323,,Chris Lopez
433,TOYMEj0Z6Iw,https://www.youtube.com/watch?v=TOYMEj0Z6Iw,TV Ad 1min,1:00,60,32,,Julio Chazaro
434,qFVwUb3Me4w,https://www.youtube.com/watch?v=qFVwUb3Me4w,Flex Seal Colors Commercial (1 minute),1:00,60,2470,,EdotJdot
435,GohJpSYAOtY,https://www.youtube.com/watch?v=GohJpSYAOtY,Sierra Delta Commercial (1 minute),1:01,61,8,,Sierra Delta
436,K1xQxrpOLt8,https://www.youtube.com/watch?v=K1xQxrpOLt8,Sardinia 1 min commercial,0:49,49,392,,Kevin Ruiz
437,SgzZZ_zVmco,https://www.youtube.com/watch?v=SgzZZ_zVmco,Commercial - 1 minute,1:02,62,7,,YourHouseTV
438,FC5GZQwR82w,https://www.youtube.com/watch?v=FC5GZQwR82w,1 minute Video commercial,1:01,61,59,,ErrE Vizualart
439,sz_bIe5Jg7w,https://www.youtube.com/watch?v=sz_bIe5Jg7w,Lettering Works - 1 Minute Commercial,1:01,61,37,,Lettering Works
440,9XSuw3RcsNY,https://www.youtube.com/watch?v=9XSuw3RcsNY,MFC commercial 1 minute,1:06,66,13,,Gary David Bouton
441,QcfdRUGec-c,https://www.youtube.com/watch?v=QcfdRUGec-c,Viewpoint Commercial - 1 minute,1:01,61,186,,ScenicView Academy
442,DXTzqq2yStU,https://www.youtube.com/watch?v=DXTzqq2yStU,Femme Fatale | 1 Min Commercial,0:59,59,52,,Red Cape Films
443,vaDmspAqyXY,https://www.youtube.com/watch?v=vaDmspAqyXY,Performance Task (PT) on a 1-min commercial,0:44,44,64,,Mohamed Irfan Bin Darian
444,wiG0bvaNHG4,https://www.youtube.com/watch?v=wiG0bvaNHG4,Garden Apartments Slippery Rock Commercial (1 Minute),1:06,66,131,,Garden Apartments
445,3t_eP6Sz5yw,https://www.youtube.com/watch?v=3t_eP6Sz5yw,JERIKASHO INFINITY (Short Commercial 1 min),1:06,66,51,,Free Information
446,ShtnDXlYWgU,https://www.youtube.com/watch?v=ShtnDXlYWgU,OTM Commercial 1 min REV 2,1:25,85,9,,Brother-Michael Katlow Cox
447,yVbGaSXufmY,https://www.youtube.com/watch?v=yVbGaSXufmY,NEW! 조이드 와일드 TV CM 60초 영상,1:07,67,7335,,대원미디어DAEWON
448,b11u6ggsNDU,https://www.youtube.com/watch?v=b11u6ggsNDU,디올레드(주) 조성하 TV-CM  60초,1:01,61,322,,디올레드
449,u_rOjwCOa68,https://www.youtube.com/watch?v=u_rOjwCOa68,CM  참이슬 60초 버전 - 문채원 MoonChaewon,1:05,65,26339,,ChaewonGall
450,BV35xRzZB1I,https://www.youtube.com/watch?v=BV35xRzZB1I,평화통일 가정당 TV CM '사라진 가족편' (60초),1:08,68,619,,motherbook
451,EXjPENG70js,https://www.youtube.com/watch?v=EXjPENG70js,‘테일즈 오브 어라이즈’ 60초 CM,1:01,61,4580,,반다이남코 엔터테인먼트 코리아 공식 채널
452,QxSMGz8NdZU,https://www.youtube.com/watch?v=QxSMGz8NdZU,부울경 주거서비스 플랫폼 oneshot 60초 원샷 CM,1:07,67,35,,456tv (어렵다면 AI가 아니죠)
453,QcYod0ny0GQ,https://www.youtube.com/watch?v=QcYod0ny0GQ,광주대학교 CM 송 We light for you 60초,1:01,61,134,,광주대학교
454,73CTuEULNn0,https://www.youtube.com/watch?v=73CTuEULNn0,백석대학교 CF 영상 60초[백석대학교],1:01,61,21629,,백석대학교 Baekseok Univ. official
455,ij8vA1BMQ9s,https://www.youtube.com/watch?v=ij8vA1BMQ9s,블럭제빵소 CM송 - 60초 버전,1:16,76,136,,블럭제빵소
456,19Xx1mreHAk,https://www.youtube.com/watch?v=19Xx1mreHAk,"데카비타C CM ""마리오 스포츠""편 60초 이쿠타 토마, 이쿠마츠 소스케, 니카이도 후미,  테라다 코코로",1:01,61,3167,,WAGITUBE (WAGIMARU)
457,HLQERUcaQhI,https://www.youtube.com/watch?v=HLQERUcaQhI,"아사히 슈퍼 드라이 CM 봄, 기다리고 있어 편 60초 ver. 나나세 마이얀",0:59,59,121,,일곱여울
458,QSZTvu6aDTw,https://www.youtube.com/watch?v=QSZTvu6aDTw,[CM] 이효리 애니콜 Slim&H 광고 (60초 버전),1:02,62,249,,MINDLINK
459,B5Cad4qked8,https://www.youtube.com/watch?v=B5Cad4qked8,[CM] 전지현 애니콜 Slim&J 광고 (60초 버전),1:01,61,52,,MINDLINK
460,ytklMYMH2m4,https://www.youtube.com/watch?v=ytklMYMH2m4,아빠의 청춘 (60초CF 콘테스트 : 쥬시후레쉬 맥주),1:08,68,419,,색채공작Colorcraft
461,lmu_xQsspd4,https://www.youtube.com/watch?v=lmu_xQsspd4,몸무게가 30kg인 20대 여성  #Shorts,0:34,34,6033006,,쭝이모 쇼츠
462,MiLtuXQHe4M,https://www.youtube.com/watch?v=MiLtuXQHe4M,"A Chinese foodie creator's 4,000-calorie custom jumbo lunchbox challenge! #JumboLunchbox",0:43,43,7107400,,돼끼 baby_pig_rabbit
463,WryY5ghvOBg,https://www.youtube.com/watch?v=WryY5ghvOBg,【자막】 모리 나나 ahamo CM 「ahamo 7변화」 60초,1:01,61,464,,모여봐요 나나의 숲
464,bVnk_5jytbA,https://www.youtube.com/watch?v=bVnk_5jytbA,만신광고1화 60초 A(16:9),1:01,61,41,,VERTIGO Pictures
465,da6TWCV5484,https://www.youtube.com/watch?v=da6TWCV5484,[청렴 60초 영상 공모전 - 중학생부 최우수🥇] 아이레벨,1:00,60,2644,,경기도교육청 청렴캐스트
466,oYKeSLM5XS0,https://www.youtube.com/watch?v=oYKeSLM5XS0,🌼Korean Beer Advertising Contest 3rd Place Winner!,1:01,61,570,,Dalsoi 달소이
467,SrDbsqb5Kf4,https://www.youtube.com/watch?v=SrDbsqb5Kf4,마인크래프트 영화   NEVER RUN [60초 CM],1:01,61,59,,김수경
468,r6QXX8Q1cIM,https://www.youtube.com/watch?v=r6QXX8Q1cIM,[Nongshim Shin Ramyun] Ryu Soo-young and Park Hyung-sik's 60-second Shin Ramyun movie CF that wil...,1:05,65,325298,,농심 nongshim
469,e6OoOGsUtnU,https://www.youtube.com/watch?v=e6OoOGsUtnU,Green 이니셔티브 60초 영화제 수상작 [대상],1:01,61,1712,,젬비씨 JEMBC
470,vxjtDGawKeE,https://www.youtube.com/watch?v=vxjtDGawKeE,[일본광고CM] 산토리녹차 마음의찻집60초 _ Japanese cm,1:01,61,2444,,a:magazine
471,NGBzKLeVQHQ,https://www.youtube.com/watch?v=NGBzKLeVQHQ,토트넘 스쿼드 추천,0:32,32,761041,,지뉴는 외계인
472,d-9nVaEB1P8,https://www.youtube.com/watch?v=d-9nVaEB1P8,젊은 수학천재의 슬픔 X 신한카드(60초),1:01,61,8658068,,신한카드
473,Mxe0Y10OOq4,https://www.youtube.com/watch?v=Mxe0Y10OOq4,👍600만💕 스테이크! 이렇게만 하면 100% 성공!,0:52,52,6672339,,정호영의 오늘도 요리 Kitchen Caden
474,XXJuk_EebDw,https://www.youtube.com/watch?v=XXJuk_EebDw,니엘이 만든 CUPOST CM송 FULL ver.(60초),1:01,61,33727,,CUpost 편의점택배
475,SUQq_qoqAu0,https://www.youtube.com/watch?v=SUQq_qoqAu0,Ahn Hyo-seop's couple partner fortune bursts,0:35,35,2595438,,wavve 웨이브
476,qjvZY-F0o3c,https://www.youtube.com/watch?v=qjvZY-F0o3c,How many centimeters is Kim Jong-un's?,0:38,38,6019013,,세신사 - 세상의신기한사실들
477,LexwbabxbeQ,https://www.youtube.com/watch?v=LexwbabxbeQ,파뿌리 N과 S의 명확한 차이,0:32,32,372737,,파뿌리
478,Eurt6_b68cQ,https://www.youtube.com/watch?v=Eurt6_b68cQ,185cm와 155cm의 설레는 키차이 #shorts,0:33,33,9144051,,양팡 YangPang
479,NvezH2F9MAk,https://www.youtube.com/watch?v=NvezH2F9MAk,삼성? LG? OLED? QLED? TV 걍 이거 사세요! #shorts,0:57,57,204460,,"특허그룹 뷰, 변리사 TV"
480,VQBFSIp2FOo,https://www.youtube.com/watch?v=VQBFSIp2FOo,일주일에 5cm 커지는 특이한 방법 (진짜임),0:33,33,2767731,,짧지식
481,LNOlc6qIXns,https://www.youtube.com/watch?v=LNOlc6qIXns,황당한 기네스북 7가지 2탄 #기네스북,0:54,54,2691,,60초+
482,xUuw9sLsIXU,https://www.youtube.com/watch?v=xUuw9sLsIXU,한시적 양육비 긴급지원 캠페인(60초),1:00,60,495,,한국건강가정진흥원
483,j8Ah1m-loGY,https://www.youtube.com/watch?v=j8Ah1m-loGY,무사고 풀옵션 저렴한 싼타페 60초체크 #shorts,1:00,60,428,,중고차 노대표(수출도OK)
484,H2O2lWenwpU,https://www.youtube.com/watch?v=H2O2lWenwpU,LG WING - Wanna Go Higher (60초) 편,1:01,61,19355,,LG전자
485,Jvx1DWW85T4,https://www.youtube.com/watch?v=Jvx1DWW85T4,맥심광고 60초,1:01,61,15570,,sportskh
486,o8-7XgUbbMY,https://www.youtube.com/watch?v=o8-7XgUbbMY,[60초대구부동산] 수성레이크우방아이유쉘 분양가,1:00,60,1324,,차소장
487,Yj_td8oafVI,https://www.youtube.com/watch?v=Yj_td8oafVI,Japan's bubble economy? How well off were they?,0:59,59,1125905,,세상세
488,9piLJBZ5z8I,https://www.youtube.com/watch?v=9piLJBZ5z8I,남자가 원하는 여자키? 100명 투표! #shorts,0:43,43,2996337,,백티비티
489,MCQsRbxLMyA,https://www.youtube.com/watch?v=MCQsRbxLMyA,"[해피eye 60초] 헤르페스 바이러스, 👁️눈👁️에도 감염될 수 있을까요?",1:00,60,145039,,해피eye 김안과병원
490,jYnoXspIQCM,https://www.youtube.com/watch?v=jYnoXspIQCM,"""내 차가 되어줘""  🚕2023년 토미카 브랜딩 CM (ver.60초)",1:01,61,14139,,토미카 [TOMICA]
491,6K1S36ZxzqI,https://www.youtube.com/watch?v=6K1S36ZxzqI,◄ 60 초 ►실험 폭죽 VS 코코넛 | Coconut (60 Seconds!),1:17,77,109,,아야한다너는 이것을보
492,ZKXw9ZIKK2A,https://www.youtube.com/watch?v=ZKXw9ZIKK2A,[60초영상] 호국영웅을 기억하는 6월이 됩시다.,0:51,51,50,,충청남도(Chungnam) 충남TV
493,U5m6GgKD6Ps,https://www.youtube.com/watch?v=U5m6GgKD6Ps,"2023년 포카리스웨트 광고 ""푸름이 춤추다""",1:00,60,47,,치즈스터디
494,8ce6x2KD-U4,https://www.youtube.com/watch?v=8ce6x2KD-U4,YTN 화합캠페인 60초,1:01,61,110,,Oh Brothers
495,LoGIB_dGu40,https://www.youtube.com/watch?v=LoGIB_dGu40,"60초 동안 안젤리나를 이해하는 척하는 나, 좋아 #안젤리나졸리팬 #안젤리나졸리피트",1:05,65,679,,CM Vox & Vision
496,oQLMsZoFLb4,https://www.youtube.com/watch?v=oQLMsZoFLb4,남자 키 173,0:56,56,3183875,,B급 스튜디오
497,YN1AIkWSNtA,https://www.youtube.com/watch?v=YN1AIkWSNtA,[60초강좌_기초편] 집에서 녹음실 퀄리티로 보컬 녹음하는 방법! 리플렉션필터(Reflexion Filter) : 반사음 차단 l 나다움의 [육세강],0:59,59,1407,,평생음악
498,NsJd4nXyHMg,https://www.youtube.com/watch?v=NsJd4nXyHMg,세키스이 하우스 CM '돌아가자' 편 60초,1:00,60,426,,Sopoong | 소풍처럼
499,CZhv7XV24xI,https://www.youtube.com/watch?v=CZhv7XV24xI,'단 60초 안에 소름돋는 영상' | 임둥X서울뮤직페스티벌(SMUF),0:56,56,25238,,Imdoong임둥
